_id,FinancialYear,HBR,HBRQF,AgeGroup,Sex,Dataset,DatasetQF,DischargeCount,DischargeCountQF,DischargeRates,DischargeRatesQF,PatientsCount,PatientCountQF,PatientsRates,PatientRatesQF
10520,2003/04,S08000025, ,65plus years,Female,SMR04, ,0, ,0, ,0, ,0, 
10521,2003/04,S08000026, ,0-17 years,Male,SMR04, ,0, ,0, ,0, ,0, 
10522,2003/04,S08000026, ,0-17 years,Female,SMR04, ,0, ,0, ,0, ,0, 
10523,2003/04,S08000026, ,18-24 years,Male,SMR04, ,10, ,1140.25, ,0, ,0, 
10524,2003/04,S08000026, ,18-24 years,Female,SMR04, ,0, ,0, ,0, ,0, 
10525,2003/04,S08000026, ,25-39 years,Male,SMR04, ,10, ,444.25, ,10, ,444.25, 
10526,2003/04,S08000026, ,25-39 years,Female,SMR04, ,0, ,0, ,0, ,0, 
10527,2003/04,S08000026, ,40-64 years,Male,SMR04, ,10, ,256.54, ,0, ,0, 
10528,2003/04,S08000026, ,40-64 years,Female,SMR04, ,10, ,280.35, ,10, ,280.35, 
10529,2003/04,S08000026, ,65plus years,Male,SMR04, ,0, ,0, ,0, ,0, 
10530,2003/04,S08000026, ,65plus years,Female,SMR04, ,0, ,0, ,0, ,0, 
10531,2003/04,S08000028, ,0-17 years,Male,SMR04, ,0, ,0, ,0, ,0, 
10532,2003/04,S08000028, ,0-17 years,Female,SMR04, ,0, ,0, ,0, ,0, 
10533,2003/04,S08000028, ,18-24 years,Male,SMR04, ,0, ,0, ,0, ,0, 
10534,2003/04,S08000028, ,18-24 years,Female,SMR04, ,0, ,0, ,0, ,0, 
10535,2003/04,S08000028, ,25-39 years,Male,SMR04, ,20, ,847.1, ,10, ,423.55, 
10536,2003/04,S08000028, ,25-39 years,Female,SMR04, ,10, ,428.27, ,10, ,428.27, 
10537,2003/04,S08000028, ,40-64 years,Male,SMR04, ,20, ,418.41, ,10, ,209.21, 
10538,2003/04,S08000028, ,40-64 years,Female,SMR04, ,20, ,445.34, ,20, ,445.34, 
10539,2003/04,S08000028, ,65plus years,Male,SMR04, ,40, ,1845.87, ,20, ,922.93, 
10540,2003/04,S08000028, ,65plus years,Female,SMR04, ,70, ,2239.28, ,30, ,959.69, 
10541,2003/04,S08000029, ,0-17 years,Male,SMR04, ,0, ,0, ,0, ,0, 
10542,2003/04,S08000029, ,0-17 years,Female,SMR04, ,10, ,27.04, ,10, ,27.04, 
10543,2003/04,S08000029, ,18-24 years,Male,SMR04, ,110, ,700.82, ,70, ,445.97, 
10544,2003/04,S08000029, ,18-24 years,Female,SMR04, ,60, ,379.6, ,40, ,253.07, 
10545,2003/04,S08000029, ,25-39 years,Male,SMR04, ,300, ,888.92, ,180, ,533.35, 
10546,2003/04,S08000029, ,25-39 years,Female,SMR04, ,240, ,668.52, ,140, ,389.97, 
10547,2003/04,S08000029, ,40-64 years,Male,SMR04, ,250, ,436.79, ,180, ,314.49, 
10548,2003/04,S08000029, ,40-64 years,Female,SMR04, ,330, ,550.93, ,210, ,350.59, 
10549,2003/04,S08000029, ,65plus years,Male,SMR04, ,140, ,588.26, ,120, ,504.22, 
10550,2003/04,S08000029, ,65plus years,Female,SMR04, ,220, ,646.24, ,180, ,528.74, 
10551,2003/04,S08000030, ,0-17 years,Male,SMR04, ,10, ,24.52, ,10, ,24.52, 
10552,2003/04,S08000030, ,0-17 years,Female,SMR04, ,10, ,25.57, ,10, ,25.57, 
10553,2003/04,S08000030, ,18-24 years,Male,SMR04, ,100, ,570.42, ,60, ,342.25, 
10554,2003/04,S08000030, ,18-24 years,Female,SMR04, ,80, ,469.1, ,50, ,293.19, 
10555,2003/04,S08000030, ,25-39 years,Male,SMR04, ,410, ,1164.11, ,280, ,795, 
10556,2003/04,S08000030, ,25-39 years,Female,SMR04, ,240, ,635.54, ,160, ,423.7, 
10557,2003/04,S08000030, ,40-64 years,Male,SMR04, ,440, ,694.73, ,310, ,489.47, 
10558,2003/04,S08000030, ,40-64 years,Female,SMR04, ,380, ,571.57, ,260, ,391.07, 
10559,2003/04,S08000030, ,65plus years,Male,SMR04, ,250, ,844.17, ,220, ,742.87, 
10560,2003/04,S08000030, ,65plus years,Female,SMR04, ,380, ,908.05, ,300, ,716.88, 
10561,2003/04,S08000031, ,0-17 years,Male,SMR04, ,50, ,41, ,40, ,32.8, 
10562,2003/04,S08000031, ,0-17 years,Female,SMR04, ,40, ,34.39, ,30, ,25.8, 
10563,2003/04,S08000031, ,18-24 years,Male,SMR04, ,350, ,640.86, ,220, ,402.83, 
10564,2003/04,S08000031, ,18-24 years,Female,SMR04, ,220, ,385.04, ,150, ,262.53, 
10565,2003/04,S08000031, ,25-39 years,Male,SMR04, ,1330, ,1167.89, ,890, ,781.52, 
10566,2003/04,S08000031, ,25-39 years,Female,SMR04, ,930, ,742.32, ,630, ,502.86, 
10567,2003/04,S08000031, ,40-64 years,Male,SMR04, ,1270, ,746.53, ,880, ,517.28, 
10568,2003/04,S08000031, ,40-64 years,Female,SMR04, ,1180, ,652.87, ,830, ,459.22, 
10569,2003/04,S08000031, ,65plus years,Male,SMR04, ,570, ,822.68, ,460, ,663.91, 
10570,2003/04,S08000031, ,65plus years,Female,SMR04, ,850, ,793.18, ,680, ,634.54, 
10571,2003/04,S08000032, ,0-17 years,Male,SMR04, ,30, ,42.13, ,20, ,28.09, 
10572,2003/04,S08000032, ,0-17 years,Female,SMR04, ,30, ,43.96, ,20, ,29.31, 
10573,2003/04,S08000032, ,18-24 years,Male,SMR04, ,170, ,607.53, ,120, ,428.85, 
10574,2003/04,S08000032, ,18-24 years,Female,SMR04, ,110, ,404.2, ,80, ,293.97, 
10575,2003/04,S08000032, ,25-39 years,Male,SMR04, ,510, ,799.75, ,350, ,548.85, 
10576,2003/04,S08000032, ,25-39 years,Female,SMR04, ,400, ,577.68, ,280, ,404.37, 
10577,2003/04,S08000032, ,40-64 years,Male,SMR04, ,540, ,542.22, ,390, ,391.61, 
10578,2003/04,S08000032, ,40-64 years,Female,SMR04, ,560, ,522.27, ,400, ,373.05, 
10579,2003/04,S08000032, ,65plus years,Male,SMR04, ,310, ,822.41, ,220, ,583.65, 
10580,2003/04,S08000032, ,65plus years,Female,SMR04, ,510, ,927.04, ,360, ,654.38, 
10581,2003/04,RA2702, ,0-17 years,Male,SMR04, ,0, , ,:,0, , ,:
10582,2003/04,RA2702, ,0-17 years,Female,SMR04, ,0, , ,:,0, , ,:
10583,2003/04,RA2702, ,18-24 years,Male,SMR04, ,10, , ,:,10, , ,:
10584,2003/04,RA2702, ,18-24 years,Female,SMR04, ,0, , ,:,0, , ,:
10585,2003/04,RA2702, ,25-39 years,Male,SMR04, ,50, , ,:,40, , ,:
10586,2003/04,RA2702, ,25-39 years,Female,SMR04, ,20, , ,:,20, , ,:
10587,2003/04,RA2702, ,40-64 years,Male,SMR04, ,40, , ,:,40, , ,:
10588,2003/04,RA2702, ,40-64 years,Female,SMR04, ,20, , ,:,20, , ,:
10589,2003/04,RA2702, ,65plus years,Male,SMR04, ,0, , ,:,0, , ,:
10590,2003/04,RA2702, ,65plus years,Female,SMR04, ,0, , ,:,0, , ,:
10591,2003/04,RA2701, ,0-17 years,Male,SMR04, ,0, , ,:,0, , ,:
10592,2003/04,RA2701, ,0-17 years,Female,SMR04, ,0, , ,:,0, , ,:
10593,2003/04,RA2701, ,18-24 years,Male,SMR04, ,50, , ,:,40, , ,:
10594,2003/04,RA2701, ,18-24 years,Female,SMR04, ,10, , ,:,10, , ,:
10595,2003/04,RA2701, ,25-39 years,Male,SMR04, ,230, , ,:,160, , ,:
10596,2003/04,RA2701, ,25-39 years,Female,SMR04, ,50, , ,:,40, , ,:
10597,2003/04,RA2701, ,40-64 years,Male,SMR04, ,140, , ,:,100, , ,:
10598,2003/04,RA2701, ,40-64 years,Female,SMR04, ,30, , ,:,30, , ,:
10599,2003/04,RA2701, ,65plus years,Male,SMR04, ,10, , ,:,0, , ,:
10600,2003/04,RA2701, ,65plus years,Female,SMR04, ,10, , ,:,0, , ,:
10601,2003/04,RA2704, ,0-17 years,Male,SMR04, ,0, , ,:,0, , ,:
10602,2003/04,RA2704, ,0-17 years,Female,SMR04, ,0, , ,:,0, , ,:
10603,2003/04,RA2704, ,18-24 years,Male,SMR04, ,20, , ,:,20, , ,:
